feature,importance,std
family_Bacteroidales_mean,0.00043876750700084355,0.005681713901834639
abundance_zscore_43,0.0004385618781089665,0.007494841593515298
species_Intestinimonas_mean,0.00043731321005232465,0.007306043104361046
abundance_67,0.000437001106872524,0.006448456342572066
species_Murdochiella_mean,0.0004369940650830153,0.006378690538741749
abundance_43,0.0004369435039155938,0.005871526201177826
abundance_35,0.000436543285629614,0.005812940823198962
evenness_phylum,0.00043591097120680266,0.0071849069638195385
pielou_genus,0.0004358887262309325,0.006233887283125709
abundance_rel_median_65,0.00043443407650468435,0.007611222642139404
abundance_128,0.0004340505530979465,0.005880791753634348
order_Epsilonproteobacteria_median,0.00043352635345063963,0.00689008196587742
abundance_rel_median_50,0.0004331406268472286,0.006756330998633131
top_3_abundance_genus,0.0004330246790958663,0.005780562279666407
diversity_complexity_order,0.00043287122933673974,0.007156201539244378
species_Lysobacter_ratio,0.00043275078802283625,0.007499737801825088
species_Faecalitalea_mean,0.00043138977766089674,0.006855094173519226
order_Epsilonproteobacteria_mean,0.0004296296451963686,0.007947931714039588
abundance_zscore_20,0.00042957076759275894,0.008136571663386098
shannon_diversity_phylum,0.00042866311794179633,0.006770083935031413
abundance_zscore_82,0.00042850007507856436,0.006319483771927066
order_Bacteroidia_mean,0.0004282664498296656,0.0065923522475780285
genus_Pasteurellaceae_sum,0.0004276402741292623,0.007690491107527883
abundance_10,0.0004274055124287821,0.0072498185782265065
species_Atopobium_ratio,0.00042729771118563294,0.007374277358140625
family_Micrococcales_median,0.0004268932560423025,0.007201360410232788
abundance_rel_median_143,0.0004268292385319938,0.006021099952707522
order_Bacilli_mean,0.0004259698102547661,0.006615536933575383
abundance_142,0.0004258113294642205,0.007001891264792643
family_Propionibacteriales_mean,0.00042566642045964345,0.007458803613255455
abundance_29,0.0004255170832970418,0.00590623684295864
abundance_8,0.00042525277544504014,0.007971159300081077
class_Fusobacteria_median,0.00042512778531680575,0.006968913803561806
abundance_17,0.00042403453018782306,0.007433038446907743
family_Unknown_std,0.0004237323691300513,0.0058375075134335375
abundance_zscore_121,0.00042364091641725196,0.007894345016563664
species_Propionimicrobium_sum,0.00042351136696590266,0.007125399946643494
abundance_138,0.00042323585591386723,0.007203710593002682
abundance_zscore_158,0.00042298313267787746,0.006992311027261653
abundance_151,0.00042269152808413463,0.006577831277523105
abundance_zscore_47,0.00042228453081178037,0.007670211771587381
genus_Muribaculaceae_ratio,0.00042200454645152234,0.007265163583794482
abundance_125,0.00042166478507848576,0.006320152859021676
abundance_145,0.0004212554987771294,0.006668276169706304
dominance_order,0.00042120547402730907,0.007061546958074829
pielou_order,0.0004208809537206083,0.00685645053542371
species_Clostridium_ratio,0.00042057058075855176,0.007312495671065235
abundance_31,0.00042049020345671337,0.007210440434854382
genus_Peptostreptococcaceae_median,0.0004203462976749104,0.006658352110136682
abundance_rel_median_157,0.00042029667961129483,0.00680222273729166
genus_Odoribacteraceae_ratio,0.00042000195038437935,0.007177341829018872
abundance_107,0.00041757549462656464,0.008247405482659082
class_Tenericutes_ratio,0.00041730866558426074,0.006861492027761927
species_Casaltella_ratio,0.0004171526561168122,0.007419054764752612
family_Rhizobiales_ratio,0.00041634316724350264,0.007952519363738086
genus_Peptococcaceae_sum,0.0004155836347078485,0.007087740592698709
genus_Acidaminococcaceae_median,0.0004144705185274951,0.006755182463560161
abundance_124,0.00041420838310470015,0.006420041382635188
richness_ratio_order,0.00041215260853871003,0.005834591673650092
species_Lactobacillus_median,0.00041177772328359605,0.007445712759488697
abundance_rel_median_49,0.00041155863591068296,0.006356518630638512
abundance_9,0.0004114799847582391,0.006495778271319299
species_Peptostreptococcus_median,0.00041141042918440125,0.007315287512306014
class_Verrucomicrobia_sum,0.00041050531252191744,0.007357399840336752
abundance_rel_median_106,0.00040996679479144674,0.0061141446775291545
abundance_81,0.000409240770266187,0.0072952227128675155
genus_Bifidobacteriaceae_ratio,0.00040862044104660776,0.006591343939100396
family_Unknown_median,0.0004077258150101798,0.007096790146521745
abundance_37,0.00040716645438918544,0.0061327390470352515
species_Ihubacter_median,0.0004050835082313782,0.0072212545766092455
abundance_159,0.00040493808711840356,0.0074095227436652405
species_Sutterella_mean,0.00040291590013792936,0.0078026204753325916
abundance_rel_median_10,0.00040245285179105146,0.00726513488219054
abundance_zscore_49,0.00040188139290695457,0.008318549223940985
abundance_rel_median_63,0.00040167144054535994,0.007016801304767036
abundance_zscore_11,0.00040127513733565856,0.007935957340122568
species_Granulicatella_sum,0.0004012546439104496,0.006769459422293467
abundance_rel_median_67,0.00040109344748846365,0.006776683217139291
abundance_rel_median_70,0.00040102092456990017,0.006635466588751747
genus_Unknown_median,0.00040056793999432094,0.006299009816458863
abundance_rel_median_64,0.0004003244145930007,0.005892839584938632
species_Corynebacterium_ratio,0.0003994804812598766,0.0067028453330194235
abundance_zscore_58,0.00039944851511998427,0.006689429280416462
species_Erysipelatoclostridium_sum,0.00039921545465775135,0.006592623602775408
species_Gemella_mean,0.00039920628034626973,0.006448602182607968
abundance_zscore_92,0.0003987192431756464,0.007320433432371537
genus_Pasteurellaceae_median,0.00039811054367228365,0.007317668054744074
abundance_zscore_164,0.00039810359532673563,0.007258218190115649
abundance_62,0.00039726480423925027,0.007829597066746463
abundance_116,0.00039407535738977334,0.006295556880218489
abundance_rel_median_132,0.00039360282667996846,0.006319623257391435
abundance_7,0.0003932758705669397,0.0070906675112601125
genus_Muribaculaceae_mean,0.00039271247604158314,0.006632514298015541
species_Solobacterium_sum,0.0003923765048137674,0.007225325515007229
species_Barnesiella_ratio,0.000391605732701913,0.006068842062935959
abundance_101,0.00039126925636147466,0.0067864789496334815
species_Lactobacillus_mean,0.0003909518317022347,0.006236975121759733
species_Gardnerella_mean,0.00039092445027365393,0.008058164697699207
simpson_phylum,0.0003906071613296879,0.005864702005155156
kingdom_Bacteria_ratio,0.00038799346276810465,0.006929540926945107
abundance_rel_median_28,0.00038746454507993287,0.006133560820516702
species_Intestinimonas_median,0.00038742342059504883,0.0064813496771526724
abundance_rel_median_79,0.0003871727828915925,0.005753351938955876
abundance_zscore_14,0.00038651181955477986,0.006397728902063329
family_Actinomycetales_median,0.0003861071548538944,0.006099569520976133
species_Acidaminococcus_median,0.0003858308966835567,0.006258305410714673
abundance_zscore_154,0.0003845469629883914,0.006102071198480899
species_Peptococcus_ratio,0.0003820491984880083,0.0053839827234345005
abundance_zscore_8,0.00038120105254597155,0.006952625386555688
abundance_149,0.0003799058506149557,0.007988593130089433
species_Rothia_ratio,0.00037988318889570937,0.006596289711373116
abundance_zscore_83,0.0003792225785246171,0.0067188612657767795
species_Lachnoclostridium_median,0.0003784425407580705,0.007060545214850238
abundance_zscore_151,0.00037822652432356564,0.006741515880301158
abundance_126,0.00037770889240608526,0.006605887367415304
species_Dialister_median,0.0003775554353174798,0.006183532142883458
family_Aeromonadales_mean,0.00037705840632770385,0.005498120680696466
phylum_Unknown_ratio,0.0003752366357669121,0.007687096525965297
abundance_zscore_35,0.0003750639655948107,0.006286892720797227
abundance_zscore_117,0.00037493755635043316,0.006093704635895407
species_Levyella_ratio,0.0003746874377149082,0.007692012872884903
genus_Bifidobacteriaceae_median,0.00037282579638395696,0.005822761996545548
genus_Halanaerobiaceae_ratio,0.0003722909228848327,0.007188202239195709
species_Dialister_sum,0.0003709429135281577,0.006020048953283889
abundance_rel_median_8,0.0003697665081854646,0.006479854772616323
species_Gordonibacter_median,0.0003696524504288331,0.006822320659203715
abundance_rel_median_119,0.00036939936293881867,0.006047280066005753
abundance_58,0.00036914183690618977,0.007508463563790229
abundance_zscore_161,0.00036902174587488635,0.005336163958157854
evenness_class,0.0003689966575153557,0.006839844218100048
class_Unknown_mean,0.0003687770918262616,0.006601312307788556
abundance_zscore_56,0.0003683534276050962,0.006945366894664953
abundance_rel_median_151,0.00036817563306315197,0.0074588103265925305
abundance_rel_median_43,0.00036788753253211965,0.006512916472297509
genus_Micrococcaceae_median,0.0003665337275730917,0.006331909545221426
abundance_106,0.0003662133090095473,0.006382053520398564
abundance_158,0.00036572596263439793,0.0067103582780888545
genus_Lactobacillaceae_mean,0.00036525312257407953,0.007182376254753479
abundance_rel_median_56,0.00036500426058183025,0.006987897299710549
abundance_82,0.0003644984076900841,0.006038663289277734
abundance_75,0.00036430627017869447,0.008955460731022085
phylum_Unknown_sum,0.0003642958843212971,0.006083185490906532
abundance_53,0.0003639959026814952,0.006819702517447482
abundance_rel_median_126,0.00036316697561811933,0.006204033821145126
abundance_zscore_125,0.00036307617948296174,0.00607178472977949
abundance_51,0.0003625180185113828,0.006283948371171616
species_Alistipes_mean,0.00036197270361328337,0.0059718363787050754
abundance_zscore_94,0.00036133990350804634,0.005466068913309212
species_Staphylococcus_mean,0.0003611828738730035,0.006043926230953275
species_Barnesiella_sum,0.00036058156694733474,0.006005965431036044
order_Mollicutes_median,0.00036014465791495316,0.006395849585877564
abundance_63,0.0003600017464689432,0.006764906639371985
order_Unknown_std,0.00035980397093044554,0.005680673672715502
abundance_rel_median_68,0.00035930886207126775,0.0073057378514987
abundance_23,0.0003575579768969168,0.006148870152957722
species_Erysipelatoclostridium_ratio,0.00035748691214959995,0.006227002404596564
richness_ratio_species,0.0003574399805101059,0.005682188271177513
abundance_139,0.0003568844350109112,0.0068521391127339135
abundance_zscore_127,0.00035686750828011637,0.006556992152300776
abundance_rel_median_47,0.00035626712711809807,0.007697588063063611
genus_Staphylococcaceae_sum,0.0003558887863096507,0.006852069446614922
species_Campylobacter_sum,0.0003556207722086798,0.005501937402461618
species_Rothia_sum,0.00035524419066582726,0.007168848762316851
top_1_abundance_phylum,0.00035446497316641955,0.007177873306127235
abundance_zscore_39,0.00035438876473785667,0.006582598075472458
abundance_rel_median_16,0.0003524245617089278,0.006492823986918348
genus_Micrococcaceae_mean,0.000351306523870265,0.0072522052717594035
abundance_rel_median_7,0.0003512852737457944,0.00681834935732343
species_Peptococcus_sum,0.0003499131815281352,0.007492230836408914
genus_Atopobiaceae_sum,0.00034987494590366563,0.007045758287982522
species_Merdibacter_sum,0.0003497758274322087,0.007241094700420456
family_Coriobacteriales_sum,0.0003497124340818273,0.006894564137228114
order_Mollicutes_ratio,0.0003496763005993345,0.007042562098187018
abundance_zscore_157,0.0003496231818203683,0.006753668362254981
abundance_rel_median_121,0.00034959559443315875,0.006837111574432777
genus_Veillonellaceae_median,0.00034959220577422104,0.008422551063073528
family_Coriobacteriales_ratio,0.0003494305821058381,0.00674069160679748
abundance_zscore_9,0.000348341393174755,0.005924018393069219
genus_Succinivibrionaceae_ratio,0.0003481800104178235,0.006085760935230877
abundance_rel_median_0,0.00034777345435765204,0.005939369087071188
genus_Muribaculaceae_sum,0.00034763477901987843,0.0063604747242496104
order_Epsilonproteobacteria_sum,0.0003475771020309274,0.006592898466721346
genus_Sutterellaceae_median,0.0003473702608874986,0.006417661863770876
family_Halanaerobiales_mean,0.00034718887328352005,0.005937686410254936
order_Verrucomicrobiae_median,0.0003462938248300765,0.005628833759034394
species_Sellimonas_median,0.0003449606482687028,0.005928160553928894
species_Ezakiella_mean,0.00034464070311035765,0.005622075992962482
species_Solobacterium_median,0.000343170760804489,0.006892521336941603
abundance_22,0.0003426892272220664,0.006313739276117507
species_Butyricicoccus_sum,0.0003406181278058527,0.005487540419280866
species_Peptococcus_mean,0.00034017244130890627,0.006548854485887014
abundance_153,0.0003400398829798198,0.0054297743942678415
order_Gammaproteobacteria_median,0.00033962887633737183,0.006144504244218291
abundance_zscore_60,0.0003391275073414341,0.007026404143953737
abundance_rel_median_12,0.0003386558043336548,0.005888462307092347
abundance_rel_median_83,0.00033797608104660685,0.006539562571438454
abundance_zscore_65,0.0003374811644139021,0.006999686716595184
abundance_147,0.00033745476304205245,0.0061417985835716974
pielou_phylum,0.0003371416451099329,0.006430568353895336
abundance_zscore_163,0.00033663547753687485,0.00701087209675317
order_Unknown_median,0.00033594894881856,0.007122228087843659
top_3_abundance_class,0.000335797150642967,0.0058149368598119575
family_Xanthomonadales_mean,0.0003351211025088792,0.005338412961966186
species_Peptoniphilus_median,0.00033428073806387494,0.006198567616655751
abundance_zscore_101,0.000334111181473142,0.005965070025971942
species_Merdibacter_ratio,0.000333963625716445,0.00578806411819911
richness_class_0.001,0.00033339857734800013,0.0066142152482671895
genus_Staphylococcaceae_median,0.0003331338402950068,0.006322444860028221
species_Dialister_mean,0.0003326116822824166,0.005668397820228522
abundance_16,0.0003323860523677645,0.005391739412251954
abundance_zscore_12,0.0003314810102839618,0.006493540578936159
species_Eisenbergiella_ratio,0.00033071747098966053,0.0054935517319408675
species_Agathobacter_ratio,0.0003304960559020378,0.0054580967732452594
species_Lysobacter_mean,0.0003303258871654765,0.006037489118835269
abundance_zscore_138,0.00033024170665356655,0.0056243463843198465
abundance_zscore_105,0.0003279925336381846,0.005050894039696312
abundance_rel_median_30,0.00032763018764378623,0.006203863963714109
order_Mollicutes_sum,0.0003274867252672849,0.006001405637348897
abundance_19,0.0003274732206200116,0.005847558071848432
genus_Carnobacteriaceae_mean,0.000326204360095873,0.005867939862470448
abundance_64,0.00032581033780616997,0.005441651316826584
abundance_zscore_85,0.00032564404302743176,0.005636223850797059
genus_Peptostreptococcaceae_ratio,0.0003248474973273301,0.0056861706129056255
abundance_zscore_97,0.0003248157449922986,0.005319659403350562
species_Oscillospira_ratio,0.0003246461948510294,0.006525072638451674
family_Mycoplasmatales_ratio,0.00032451398887683845,0.005708068491106848
abundance_rel_median_135,0.00032421399165506227,0.005824471362122153
abundance_rel_median_17,0.0003231811044723701,0.005934618591965957
abundance_zscore_69,0.000323128679482147,0.006027803642073755
class_Tenericutes_sum,0.00032292107494471205,0.005494593143620496
abundance_rel_median_71,0.0003215530384873082,0.006190197180699621
abundance_rel_median_45,0.00032131638822470416,0.006728215950332594
species_Bacteroides_sum,0.0003212148533664779,0.005621381268393286
abundance_49,0.00032085679927459194,0.006669780460432761
family_Lactobacillales_median,0.0003206844443624176,0.006018517867811727
family_Pasteurellales_ratio,0.0003206256965590486,0.006008662008813728
abundance_91,0.00032054235507451503,0.0076081753718282505
species_Agathobacter_mean,0.000319951405685459,0.005490685553741123
species_Merdibacter_median,0.0003197173387395368,0.0048796260461428115
phylum_Unknown_mean,0.0003189755139903656,0.0064802587654660985
species_Peptoniphilus_mean,0.00031869747229911773,0.005059921017826345
abundance_rel_median_75,0.0003184084539909232,0.0063065402322947965
species_Lachnoclostridium_mean,0.0003181521511704242,0.006638438245949926
species_Oscillibacter_median,0.0003181184224459848,0.00612211714760716
abundance_rel_median_111,0.0003172289256100127,0.0051937606668818245
species_Romboutsia_sum,0.00031595387796965705,0.00527103590075067
abundance_zscore_31,0.000315647965296482,0.007413845380290474
abundance_zscore_140,0.00031366441156559856,0.005297962464231657
abundance_zscore_7,0.0003134769057695679,0.0054995852230313984
abundance_zscore_22,0.0003133799542824024,0.00559453531087458
genus_Clostridiales_Family_XIII._Incertae_Sedis_ratio,0.0003120070550036361,0.005821499730318336
abundance_rel_median_62,0.0003106762101457702,0.00538532374741174
abundance_zscore_19,0.0003105899213152906,0.004933021219873223
abundance_6,0.0003102063691771349,0.006192554384272198
abundance_rel_median_53,0.00030964461012517383,0.005376249792652602
abundance_zscore_118,0.00030839593478515173,0.0057319262190772425
abundance_zscore_81,0.000307208875186356,0.00546667938186166
abundance_rel_median_19,0.000306401847564886,0.006779261570210074
order_Mollicutes_mean,0.00030596638548982866,0.005883401558275438
species_Atopobium_median,0.000304182473879708,0.005004114650214291
species_Peptococcus_std,0.00030391817204797897,0.005250325909936583
species_Romboutsia_median,0.0003034940687935581,0.0063138006945694155
genus_Clostridiales_Family_XIII._Incertae_Sedis_median,0.00030283349009106963,0.006308572590130693
genus_Christensenellaceae_ratio,0.0003023085558483671,0.006275088733731733
abundance_zscore_4,0.00030124526872288493,0.005466238039469262
order_Negativicutes_median,0.0003009003079660576,0.005747026925557641
abundance_69,0.00030064579540879215,0.006816863018962903
family_Acidaminococcales_median,0.00029780179581929495,0.005821879757072708
abundance_zscore_72,0.00029773789469172214,0.005862793759037273
abundance_zscore_0,0.00029771177301428104,0.006343795719880481
species_Haemophilus_sum,0.00029709283523661635,0.006497880506056493
species_Halocella_median,0.00029688158967567735,0.006316139836537678
family_Clostridiales_median,0.00029653106765900193,0.006187578621944273
abundance_rel_median_160,0.0002963356521535174,0.005665089446512119
species_Granulicatella_ratio,0.00029543601827111227,0.00590375505571919
species_Hungatella_mean,0.0002950297166626426,0.005742755867791897
top_5_abundance_class,0.0002938944463348514,0.006486699421377706
family_Pasteurellales_median,0.0002927984862683959,0.005913407004470436
species_Solobacterium_ratio,0.000291029539252242,0.006181764840542347
genus_Christensenellaceae_median,0.0002898549777078803,0.006282254350551423
species_Parvimonas_sum,0.0002884811134507729,0.005089454937156644
species_Sellimonas_ratio,0.00028794681603367734,0.004477360107926965
abundance_zscore_66,0.0002878772026052237,0.00661896080103753
abundance_zscore_5,0.00028784970568126447,0.005639533776373873
abundance_105,0.00028778267958221666,0.0068106432705667234
rarity_genus_0.01,0.0002874703393396281,0.005336136459730698
abundance_zscore_30,0.0002869211793717085,0.005482179081801655
order_Alphaproteobacteria_mean,0.0002867784945868249,0.004655679640416339
family_Halanaerobiales_ratio,0.000286021252481001,0.006455029205799706
species_Streptococcus_median,0.0002859405633230592,0.0044839248925548116
species_Clostridium_median,0.00028554216953014997,0.0055649672787031704
order_Verrucomicrobiae_mean,0.0002854381041964536,0.00568273828786438
abundance_65,0.0002851673850958096,0.006073596521221996
abundance_rel_median_91,0.0002849057953461405,0.005192449830890307
abundance_rel_median_1,0.00028481814534545713,0.0051561390129132665
species_Staphylococcus_sum,0.00028350504327222036,0.006085267882364463
species_Gordonibacter_mean,0.00028302918552126156,0.005557585203931841
genus_Streptococcaceae_median,0.00028244591119402874,0.00557549835694456
species_Campylobacter_median,0.0002823069479664111,0.004633603938238083
family_Pasteurellales_mean,0.0002817285404682374,0.006220887482038674
abundance_rel_median_125,0.0002814718562316194,0.004939337792259089
species_Collinsella_sum,0.00027975274755629765,0.005353809408164368
order_Fusobacteriia_std,0.00027951854865023443,0.005992985718194915
species_Corynebacterium_median,0.0002791417644270901,0.004408268868048421
abundance_rel_median_95,0.00027869201784973816,0.0045004527702787525
abundance_zscore_87,0.0002781551920636979,0.006192842905375353
species_Levyella_mean,0.0002781293198820171,0.005315925442934569
species_Eisenbergiella_sum,0.0002777840546066592,0.004785025085577017
species_Alistipes_ratio,0.0002777373402171502,0.005783444396065125
abundance_zscore_124,0.00027721546269514845,0.00527616441716943
species_Lactobacillus_ratio,0.00027718917481971806,0.005298470066787103
abundance_4,0.0002771412247995059,0.006260913074647891
species_Hungatella_median,0.0002770900085441578,0.005304892909514685
rarity_species_0.001,0.00027701787057649025,0.005305437306884237
species_Veillonella_median,0.0002768406706430371,0.004657571797012817
genus_Erysipelotrichaceae_median,0.00027588503154502643,0.006021831340865628
species_Eisenbergiella_median,0.00027477742123129136,0.005740674795612879
species_Oscillospira_mean,0.00027469517363251097,0.005741186327042365
abundance_rel_median_98,0.0002745420426661339,0.005146866951592658
abundance_89,0.0002740565576266097,0.005273518879281577
abundance_zscore_70,0.00027369983431361784,0.00521660752862469
abundance_95,0.00027354884776170863,0.004979158104352191
abundance_rel_median_127,0.0002733705554231685,0.007600088466214403
species_Staphylococcus_ratio,0.0002717899044093605,0.004243007841814696
abundance_rel_median_59,0.00027103278194014836,0.005400211033154208
genus_Carnobacteriaceae_ratio,0.000270857484664073,0.006440599693999747
species_Staphylococcus_median,0.0002699836208429476,0.005068184486437247
abundance_rel_median_88,0.00026978179895321064,0.005683386439778465
species_Lachnoclostridium_ratio,0.0002687675451448703,0.005055047586727208
abundance_rel_median_128,0.00026839895167948325,0.0043848024808228496
abundance_zscore_128,0.000267642105118954,0.00481215598910758
species_Corynebacterium_sum,0.00026754244062705297,0.0046305123824415175
abundance_39,0.00026753505216165835,0.004655707753852816
family_Campylobacterales_median,0.0002674605202809719,0.005524376043375325
abundance_88,0.0002657834099063506,0.005748131127757033
species_Gemella_ratio,0.00026558670724537793,0.005021720302193603
rarity_order_0.001,0.00026556654746549775,0.006096060902589003
abundance_20,0.00026468078634844577,0.0060955820045241645
order_Unknown_sum,0.0002645510144015294,0.004802928374326365
abundance_rel_median_22,0.0002639634804935536,0.005293275070856283
abundance_zscore_139,0.00026393788785044557,0.004722118527560992
abundance_zscore_73,0.0002625214266475867,0.004349117276265074
abundance_56,0.0002620429392432337,0.005981794003167424
abundance_zscore_119,0.0002616587040622341,0.005279390186988429
genus_Xanthomonadaceae_mean,0.00026014797644540187,0.005502969789136135
order_Coriobacteriia_median,0.0002595896132683047,0.004745888352043955
abundance_rel_median_11,0.00025956581334298114,0.004431493767738606
abundance_121,0.00025886637000654955,0.005080080797966143
abundance_rel_median_158,0.00025876471285372655,0.005287078378043936
species_Negativibacillus_mean,0.0002585345109915957,0.004367675116541001
abundance_rel_median_124,0.00025811393047712344,0.005905929106859626
family_Propionibacteriales_median,0.00025789312574061164,0.006038178219392779
abundance_rel_median_60,0.00025663181180608926,0.005065263012969512
family_Aeromonadales_ratio,0.00025542713701404574,0.005049408484264709
abundance_rel_median_114,0.0002547090212530269,0.004480590659094047
abundance_rel_median_31,0.00025160016475139416,0.004711870606222563
abundance_rel_median_18,0.0002509813382189836,0.004802756553188404
family_Verrucomicrobiales_ratio,0.00025042043127292216,0.00513386623587929
species_Anaerotruncus_sum,0.00024841582723740443,0.004628865051647401
abundance_zscore_137,0.00024831682872360114,0.005234205248939037
species_Ureaplasma_ratio,0.0002482642883949742,0.004389700532661715
genus_Muribaculaceae_median,0.00024715880270652043,0.006033029138435928
order_Bacilli_median,0.0002454964665796163,0.006403144856483306
abundance_zscore_41,0.00024471081509296196,0.004758464977638137
richness_genus_0.05,0.0002446936426504964,0.00471348754032519
species_Tidjanibacter_sum,0.0002444034407725772,0.004436812257191366
species_Agathobacter_median,0.00024405163419303499,0.004426112168828058
abundance_zscore_71,0.00024390920641533656,0.004936839436250028
species_Flavonifractor_mean,0.0002439088126731882,0.005239851833039573
abundance_rel_median_41,0.0002419539161033151,0.004782235746525831
abundance_30,0.00024074363269913556,0.005148903942781352
simpson_ratio_family,0.00024063522074423878,0.005294727223850657
abundance_zscore_53,0.00023972329934656496,0.006174294743296287
abundance_zscore_134,0.00023960712569611248,0.006248527514836213
genus_Staphylococcaceae_ratio,0.00023953638751664775,0.005106893940962607
genus_Phyllobacteriaceae_sum,0.00023930592091546575,0.0055616264600160765
species_Alistipes_sum,0.00023887258974306897,0.004845697903871355
genus_Actinomycetaceae_median,0.0002388224440620449,0.00579752495449149
species_Halocella_sum,0.00023876274476645722,0.004862094418365113
berger_parker_phylum,0.00023824425988250948,0.005385775096473309
species_Peptococcus_median,0.00023672639849454876,0.004879663539525969
species_Haemophilus_mean,0.00023445237655267853,0.005308899422966983
abundance_rel_median_163,0.0002339424044230127,0.00449485177103924
abundance_zscore_114,0.00023237868829970582,0.005223793022123427
abundance_rel_median_51,0.00023223520743443946,0.005083229675559044
abundance_rel_median_37,0.00023189659462671204,0.004422505586916063
genus_Succinivibrionaceae_median,0.00023172197191908785,0.004964963152514934
abundance_rel_median_142,0.00023165594315861714,0.005060415587802107
species_Ureaplasma_mean,0.00023138111912408452,0.004637539510662376
abundance_rel_median_161,0.00023102870425050038,0.0046870461095196115
species_Parvimonas_mean,0.0002305099177220927,0.004732399389252859
abundance_114,0.00023017622359825353,0.004657622178063923
species_Gordonibacter_ratio,0.00022962867927884702,0.0050355327677224756
family_Mycoplasmatales_mean,0.00022931929368101084,0.00568952702747575
abundance_131,0.00022910066576183679,0.004929386730508205
abundance_111,0.00022808992138704335,0.004868546318122439
species_Lawsonella_ratio,0.0002269614744543394,0.005543097423715247
abundance_130,0.00022687264377786696,0.005426749407164153
species_Haemophilus_ratio,0.00022677520862867705,0.005100079235605166
abundance_zscore_162,0.00022535305738588697,0.003742423341368316
richness_genus_0.001,0.00022482233386383302,0.004201052337546675
species_Peptostreptococcus_sum,0.00022434968699615917,0.004970913749317644
genus_Staphylococcaceae_mean,0.00022394955815943743,0.00540539047877091
class_Fusobacteria_std,0.00022299871636530464,0.003981018143917555
abundance_rel_median_82,0.0002226921861272671,0.005294903898377133
genus_Hungateiclostridiaceae_median,0.00022169741528227672,0.004406913900382165
genus_Micrococcaceae_ratio,0.00022164727159162685,0.005304487655178809
abundance_140,0.00022153852207344786,0.004850634442755231
abundance_zscore_16,0.00022144557014644394,0.004256170254565804
family_Micrococcales_ratio,0.00022100895344924864,0.004283990682283073
genus_Lactobacillaceae_ratio,0.0002188763540296493,0.004768104851328051
species_Actinomyces_ratio,0.00021785836344333643,0.0051513530861367314
class_Tenericutes_mean,0.00021697989786595645,0.005583611186966541
abundance_161,0.00021646257646497724,0.004753454017817967
abundance_79,0.00021578066249340134,0.004707807020821076
species_Butyricicoccus_ratio,0.0002154314902801459,0.004996063086840805
family_Xanthomonadales_ratio,0.00021470198538317765,0.0048192532038242595
class_Bacteroidetes_std,0.00021469145935347475,0.004389552387177553
family_Mycoplasmatales_sum,0.00021310580019657518,0.005201749230195526
species_Veillonella_ratio,0.00021272908715011155,0.004663447926878806
species_Agathobacter_sum,0.000212708018277699,0.004251101406560034
abundance_zscore_91,0.00021168485693646844,0.0046202129985755125
abundance_1,0.00020906854348752755,0.004167510885005276
abundance_zscore_67,0.000206453194100157,0.004969609754012975
species_Campylobacter_ratio,0.00020630712111863037,0.0037303835464164376
species_Lysobacter_median,0.00020490330269149214,0.004036448689124306
rarity_order_0.01,0.0002039554154746081,0.004183712706153749
genus_Succinivibrionaceae_sum,0.0002037748625507007,0.004526072885692393
abundance_98,0.0002029898512530694,0.004059987885482834
abundance_rel_median_97,0.00020100119301263446,0.005198775117140887
genus_Lactobacillaceae_median,0.0002006837934236385,0.004314610232905959
family_Micrococcales_mean,0.0002004603828743937,0.004681846616918254
genus_Tannerellaceae_mean,0.0001996501153271368,0.004889996290213301
abundance_119,0.00019916087331066089,0.004363152628089983
richness_family_0.01,0.00019898056748824723,0.004705241719438603
genus_Micrococcaceae_sum,0.00019882593378609624,0.004716935487471771
family_Xanthomonadales_median,0.00019878241201079248,0.0049190144762665325
richness_genus_0.01,0.0001974218919499032,0.004693837127337435
species_Hungatella_ratio,0.0001937525579422094,0.005298373647910571
species_Actinomyces_sum,0.0001932165332887589,0.004713365031892648
abundance_rel_median_4,0.0001918403919208606,0.0035401658441255703
abundance_zscore_131,0.00018947991747108984,0.0038708060818665566
species_Levyella_sum,0.00018861031000343985,0.005250412804856481
abundance_60,0.00018626648179986794,0.004871861591173332
species_Murdochiella_median,0.00018517622069881402,0.004389809436104979
abundance_136,0.00018449982434673424,0.004100220203820112
class_Tenericutes_median,0.0001844803019084571,0.004207568075312632
species_Ureaplasma_median,0.00018388491834122678,0.005873773430989177
shannon_ratio_phylum,0.00018298471555473888,0.005439413916367927
abundance_rel_median_105,0.00018231289938416018,0.003735970351574507
family_Halanaerobiales_sum,0.00018229693327647631,0.004386728399440812
richness_order_0.01,0.00018028807532207295,0.003773803278344333
abundance_46,0.00017889658607407507,0.0036143275595996813
abundance_zscore_64,0.0001781324951424044,0.003338497485929176
abundance_rel_median_23,0.00017792312270122865,0.003569553490740059
species_Negativibacillus_sum,0.00017682901583511215,0.004672406511622165
abundance_157,0.00017621125319311988,0.004100795237280475
species_Clostridium_sum,0.00017565657253855037,0.004560599973191065
abundance_zscore_75,0.0001749883386570712,0.0035961474682774104
abundance_162,0.00017463631099557506,0.0033787769825791743
species_Collinsella_ratio,0.00017445416170391593,0.003941692093204741
richness_ratio_genus,0.0001738363879449441,0.0036889582747421444
species_Ihubacter_mean,0.00017272802964635065,0.0040116010470407975
