feature,importance
sk__Mitochondria;k__;p__;c__;o__;f__;g__;s__uncultured_bacterium,0.0007144025556154597
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales,0.0007138265419339774
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Litorimicrobium,0.00071206653158809
sk__Bacteria;k__;p__Gemmatimonadetes;c__Gemmatimonadetes,0.000709916182197486
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__uncultured_diatom,0.0007079021216069099
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Colwellia,0.0007062687090002029
sk__Eukaryota;k__;p__;c__;o__Thaumatomonadida;f__Thaumatomastigidae;g__Protaspis,0.000705750525029721
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Paracalanidae;g__Paracalanus,0.0007056035252543011
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Thioalkalispiraceae,0.0007050611722241474
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Siphonostomatoida,0.0007012988249012908
sk__Bacteria;k__;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales,0.0007008460321757808
sk__Eukaryota;k__;p__;c__Cryptophyta;o__Pyrenomonadales;f__Pyrenomonadaceae,0.0007004066157364179
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Rhizosoleniales,0.0007001931054256224
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__gamma_proteobacterium_HIMB30,0.0006996316441895807
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Sabellida;f__Serpulidae;g__Pomatoceros;s__Pomatoceros_lamarckii,0.0006994337303618009
sk__Eukaryota;k__;p__;c__Raphidophyceae;o__Chattonellales;f__Chattonellaceae;g__Heterosigma;s__Heterosigma_akashiwo,0.0006985311193747653
sk__Eukaryota;k__;p__Euglenida;c__;o__Euglenales,0.000698211005736122
sk__Eukaryota;k__;p__Apicomplexa;c__Coccidia;o__Eucoccidiorida;f__Cryptosporidiidae,0.0006965809749815497
sk__Eukaryota;k__;p__;c__;o__Choanoflagellida;f__Acanthoecidae;g__Pleurasiga,0.000694442857313501
sk__Eukaryota;k__;p__;c__;o__Thaumatomonadida;f__Thaumatomastigidae,0.0006937201908505472
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Thalassiosiraceae,0.0006923082116561735
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Prorocentrales;f__Prorocentraceae;g__Prorocentrum;s__Prorocentrum_minimum,0.0006921267678395945
sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Citreitalea,0.0006912641553697773
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae,0.0006907114474519135
sk__Eukaryota;k__;p__;c__;o__;f__;g__;s__eukaryote_marine_clone_ME1-20,0.0006906814826182289
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae,0.0006899733000060619
sk__Eukaryota;k__;p__;c__Phyllopharyngea;o__Dysteriida,0.0006892813476338713
sk__Eukaryota;k__Fungi;p__Zoopagomycota,0.0006887018376369697
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae,0.000688560468852582
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Thalassospira,0.0006869770227745966
sk__Eukaryota;k__;p__;c__Heterotrichea;o__Heterotrichida,0.0006853183802921059
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Pontellidae,0.0006852036187621898
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Arachnida,0.0006848244881276496
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__Hellea,0.0006825825155160958
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter,0.000681357044823353
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium,0.0006796087613848127
sk__Eukaryota;k__Metazoa;p__Echinodermata;c__Holothuroidea;o__Apodida,0.0006790210194064527
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera,0.0006768806845126907
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Rhizosoleniales;f__Rhizosoleniaceae;g__Rhizosolenia,0.0006766435113500556
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Blastodiniales;f__;g__Blastodinium,0.0006760417740200924
sk__Eukaryota;k__;p__;c__;o__Kinetoplastida;f__Bodonidae;g__Neobodo,0.0006722971034270176
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae,0.0006722195459096245
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__Porticoccus,0.0006719813821893046
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Cyclopoida;f__Oithonidae,0.0006715088632522879
sk__Eukaryota;k__;p__;c__Ichthyosporea;o__Ichthyophonida,0.0006701736169252411
sk__Eukaryota;k__;p__;c__Acantharea;o__Holacanthida;f__Acanthochiasmidae,0.0006691998166794516
sk__Eukaryota;k__;p__;c__;o__Euglyphida,0.0006687416140123265
sk__Eukaryota;k__;p__Haplosporidia,0.0006659211488866433
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__;o__;f__Pycnococcaceae;g__Pycnococcus,0.0006636904672354775
sk__Mitochondria;k__;p__;c__;o__;f__;g__;s__Proteobacteria_bacterium_JGI_0000113-D06,0.0006612696070512486
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Actiniaria,0.0006603062523066062
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales;f__Protoperidiniaceae;g__Protoperidinium;s__Protoperidinium_crassipes,0.0006594462347476018
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Alcyonacea;f__Ellisellidae;g__Junceella,0.0006578817198783352
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae,0.0006578551611869532
sk__Chloroplast,0.0006576426080969476
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Gymnodiniaceae;g__Gymnodinium,0.0006572925504060275
sk__Eukaryota;k__;p__;c__Acantharea;o__Chaunacanthida,0.0006570198636900802
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae,0.0006558435285113668
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Aestuariivita,0.0006534772395285862
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Luminiphilus,0.0006518507543162416
sk__Bacteria;k__;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae,0.000650524097146829
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales,0.000648933013508234
sk__Eukaryota;k__Metazoa;p__Ctenophora;c__Tentaculata,0.0006473921150091278
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella,0.0006470409236767436
sk__Eukaryota;k__Metazoa;p__Porifera,0.0006467275438158083
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Liliopsida;o__Dioscoreales;f__Dioscoreaceae;g__Dioscorea;s__Dioscorea_alata,0.0006462764594193926
sk__Eukaryota;k__;p__Apicomplexa;c__Gregarinasina;o__Archigregarinorida;f__Selenidiidae;g__Selenidium,0.0006451368707310322
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Noctilucales,0.000643608089929063
sk__Eukaryota;k__;p__;c__Heterotrichea,0.0006422929630708231
sk__Eukaryota;k__;p__Haplosporidia;c__;o__;f__Haplosporidiidae,0.0006419440112208207
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales;f__Desulfarculaceae,0.0006412102488372866
sk__Eukaryota;k__;p__;c__Chrysomerophyceae;o__Chrysomeridales;f__Chrysomeridaceae,0.0006411557520077627
sk__Eukaryota;k__;p__;c__;o__Prymnesiales;f__Chrysochromulinaceae;g__Chrysochromulina;s__Chrysochromulina_leadbeateri,0.0006396203632663137
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales,0.0006383755959997915
sk__Eukaryota;k__Metazoa;p__Chaetognatha;c__Sagittoidea;o__Aphragmophora,0.0006362110029782624
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Branchiopoda,0.0006360051502190027
sk__Bacteria;k__;p__Nitrospirae;c__Nitrospira,0.0006334604525808989
sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri,0.000632642030614662
sk__Bacteria;k__;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio,0.0006323343164871557
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae,0.00063189696286043
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales,0.0006317389424554132
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Centropagidae;g__Isias,0.0006282464202786415
sk__Bacteria;k__;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales,0.0006277113407398035
sk__Eukaryota;k__;p__;c__Litostomatea;o__Cyclotrichida,0.0006274078875831423
sk__Eukaryota;k__;p__;c__;o__Isochrysidales;f__Isochrysidaceae,0.0006273696478276674
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas,0.0006271360459998964
sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Owenweeksia,0.0006268542406344767
sk__Bacteria;k__;p__Fibrobacteres;c__Fibrobacteria;o__Fibrobacterales,0.0006260910901649117
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Warnowiaceae;g__Warnowia;s__Warnowia_sp._BSL-2009a,0.0006252082297695307
sk__Eukaryota;k__;p__;c__;o__Kinetoplastida,0.0006244189892933189
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae,0.0006241823853510349
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Cohaesibacteraceae;g__Cohaesibacter,0.0006211304871061703
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,0.0006203865596501834
sk__Eukaryota;k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Lobulomycetales;f__Lobulomycetaceae,0.0006197752279614502
sk__Eukaryota;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus,0.0006193247364308822
sk__Bacteria;k__;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia_subdivision_3;g__Pedosphaera,0.0006187854712534503
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Halioglobus,0.0006180061835977138
sk__Eukaryota;k__;p__;c__;o__Diplonemida;f__Hemistasiidae,0.0006165020273318724
sk__Eukaryota;k__;p__;c__;o__Bicosoecida;f__Bicosoecidae;g__Bicosoeca;s__Bicosoeca_vacillans,0.0006161914686706825
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__;o__Pyramimonadales;f__;g__Cymbomonas,0.0006159169313197677
sk__Bacteria;k__;p__Chlamydiae;c__Chlamydiia,0.0006151452001667485
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Phyllodocida;f__Nephtyidae;g__Nephtys,0.0006149476962253855
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfatiglans,0.0006143823057931716
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae,0.0006143512486212814
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas,0.0006125987647235747
sk__Bacteria;k__;p__Bacteroidetes;c__Saprospiria;o__Saprospirales;f__Lewinellaceae;g__Lewinella,0.0006121162336949762
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales,0.0006102099087726622
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales,0.0006098108820790615
sk__Eukaryota;k__;p__;c__;o__Perkinsida;f__Perkinsidae,0.0006089406359365681
sk__Eukaryota;k__Metazoa;p__Chaetognatha;c__Sagittoidea,0.0006081047503643894
sk__Bacteria;k__;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus,0.0006050210871027143
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gymnodiniales;f__Ptychodiscaceae,0.0006041451834988482
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Rhizosoleniales;f__Rhizosoleniaceae;g__Proboscia,0.0006039045120808128
sk__Eukaryota;k__;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula,0.0006024948643759323
sk__Eukaryota;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales,0.0006015376396487043
sk__Eukaryota;k__;p__;c__;o__;f__Mantamonadidae;g__Mantamonas,0.0006009550849003114
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Poecilostomatoida;f__Lichomolgidae,0.000600609049927483
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca,0.0005984575437369188
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tateyamaria,0.0005981683089446222
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Candaciidae;g__Candacia,0.0005972244028782079
sk__Bacteria;k__;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae,0.0005948292435175182
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,0.0005944077519786394
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae,0.000592877378020843
sk__Eukaryota;k__;p__Bacillariophyta;c__Fragilariophyceae;o__Striatellales;f__Striatellaceae,0.0005928157774262638
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Candidatus_Berkiella,0.0005925869451613865
sk__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae;o__Haplosclerida,0.0005911529675767576
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae,0.0005905327534182653
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Candidatus_Cryptoprodotis,0.0005893434358497706
sk__Eukaryota;k__Fungi;p__Ascomycota;c__Dothideomycetes,0.0005891212431266039
sk__Eukaryota;k__;p__;c__;o__Prymnesiales;f__Chrysochromulinaceae;g__Chrysochromulina;s__Chrysochromulina_scutellum,0.0005882821056711139
sk__Eukaryota;k__;p__;c__Cryptophyta;o__Pyrenomonadales;f__Chroomonadaceae,0.0005882723939294228
sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Gemmataceae,0.0005882039592278847
sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Rubripirellula,0.0005880620381353629
sk__Bacteria;k__;p__Nitrospinae;c__Nitrospinia;o__Nitrospinales,0.0005868471180660899
sk__Bacteria;k__;p__Lentisphaerae;c__Lentisphaeria;o__Lentisphaerales;f__Lentisphaeraceae;g__Lentisphaera,0.0005844955315663847
sk__Eukaryota;k__;p__Eustigmatophyceae,0.0005835128395336115
sk__Mitochondria;k__;p__;c__;o__;f__;g__;s__uncultured_alpha_proteobacterium,0.0005829882073640299
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales,0.0005820436000290555
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Candidatus_Neoehrlichia,0.0005814211699186748
sk__Eukaryota;k__;p__;c__Florideophyceae;o__Ceramiales;f__Ceramiaceae,0.00058108624919903
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Phyllodocida;f__Syllidae,0.0005800294046762932
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__Chlorodendrophyceae,0.0005790552900869026
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Mamiellaceae,0.0005785145016119534
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas,0.0005776316771705629
sk__Bacteria;k__;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales,0.0005770844048360764
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae,0.0005770237506226999
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina,0.0005768715305325432
sk__Eukaryota;k__;p__;c__Polycystinea;o__Nassellaria;f__Plagoniidae,0.0005756212459092958
sk__Eukaryota;k__;p__;c__Cryptophyta;o__Cryptomonadales;f__Hemiselmidaceae;g__Hemiselmis,0.0005753392526271251
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gonyaulacales;f__;g__Lingulodinium,0.0005740895639805661
sk__Eukaryota;k__Metazoa;p__Mollusca;c__Bivalvia;o__Veneroida;f__Mactridae,0.0005714831865395968
sk__Bacteria;k__;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Crocinitomicaceae;g__Salinirepens,0.0005707880515638577
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Thalassiosirales;f__Skeletonemataceae,0.0005704869527114563
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__uncultured_organism,0.0005699064927294623
sk__Eukaryota;k__;p__;c__;o__Diplonemida;f__Hemistasiidae;g__Hemistasia;s__Hemistasia_phaeocysticola,0.0005689589987348765
sk__Eukaryota;k__;p__Euglenida;c__;o__Euglenales;f__Phacaceae,0.0005677731634265195
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Isopoda;f__Sphaeromatidae;g__Dynamenella;s__Dynamenella_scaptocephala,0.0005666758930598513
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Syndiniales;f__Syndiniaceae;g__Hematodinium,0.0005666244022438576
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Spionida;f__Chaetopteridae,0.000566199484546528
sk__Eukaryota;k__;p__Bacillariophyta;c__Coscinodiscophyceae;o__Coscinodiscales;f__Hemidiscaceae;g__Hemidiscus,0.0005661418790149858
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__uncultured_eukaryote,0.0005654617011574206
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales,0.0005654002221201987
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae,0.0005653625403300069
sk__Bacteria;k__;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Ilumatobacter,0.0005651117190198607
sk__Eukaryota;k__;p__;c__;o__Thaumatomonadida,0.0005642761722463531
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__Candidatus_Puniceispirillum;s__Candidatus_Puniceispirillum_marinum,0.0005639933331733287
sk__Eukaryota;k__;p__Bacillariophyta;c__Fragilariophyceae;o__Thalassionemales;f__Thalassionemataceae,0.0005613647812939417
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae,0.0005599139245920503
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Mecoptera;f__Boreidae,0.0005598039268538238
sk__Eukaryota;k__Metazoa;p__Echinodermata;c__Holothuroidea;o__Apodida;f__Chiridotidae;g__Chiridota,0.0005592495467311757
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium,0.0005587798741050484
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae,0.0005566702848699895
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__;o__Solanales,0.000556415754340564
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__Ostreococcus_tauri,0.000556093745794249
sk__Eukaryota;k__;p__;c__Florideophyceae;o__Bonnemaisoniales;f__Bonnemaisoniaceae;g__Asparagopsis;s__Asparagopsis_armata,0.0005551427444577114
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__uncultured_marine_bacterium,0.0005548361638715038
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Liliopsida;o__Poales;f__Poaceae,0.0005517083729165303
sk__Eukaryota;k__;p__;c__;o__;f__Paramoebidae;g__Paramoeba;s__Paramoeba_branchiphila,0.0005514103756757751
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Marinilabiliales;f__Prolixibacteraceae;g__Roseimarinus,0.0005513031441443138
sk__Eukaryota;k__;p__;c__;o__Pavlovales,0.0005508220407883329
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Litoribrevibacter,0.000550492733719718
sk__Eukaryota;k__Metazoa;p__Nemertea;c__Palaeonemertea,0.0005501619199086119
sk__Bacteria;k__;p__Nitrospirae,0.0005498711040077252
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Tistlia,0.0005497375665942961
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae,0.0005484809793825894
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Pelagibius,0.0005470989334884983
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Paraphysomonadaceae;g__Paraphysomonas,0.0005453799848866136
sk__Eukaryota;k__Viridiplantae;p__Chlorophyta;c__Mamiellophyceae;o__Dolichomastigales,0.0005453587216224146
sk__Eukaryota;k__Fungi;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales,0.0005451061639308377
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Marinobacter,0.0005446402223642357
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Candaciidae;g__Candacia;s__Candacia_discaudata,0.0005438874732091608
sk__Eukaryota;k__;p__;c__;o__Choanoflagellida;f__Acanthoecidae,0.0005399028791473393
sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Tremellomycetes,0.0005384101955209278
sk__Eukaryota;k__;p__;c__Spirotrichea;o__Tintinnida;f__Codonellopsidae;g__Stenosemella,0.0005383930277722903
sk__Eukaryota;k__;p__;c__Spirotrichea;o__Choreotrichida;f__Strombidinopsidae,0.0005376065171144829
sk__Bacteria;k__;p__Nitrospinae,0.0005374365712094226
sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Maxillopoda;o__Siphonostomatoida;f__Caligidae;g__Lepeophtheirus,0.0005365349580598959
sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Spionida;f__Spionidae;g__Spiophanes,0.0005346672827644262
sk__Bacteria;k__;p__Firmicutes,0.0005346049594834112
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Alcanivorax,0.0005341455313233491
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Peridiniales;f__Protoperidiniaceae;g__Islandinium,0.0005331289446160251
sk__Bacteria;k__;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales,0.0005328130175138041
sk__Bacteria;k__;p__Bacteroidetes;c__Bacteroidia;o__Marinilabiliales;f__Prolixibacteraceae,0.0005327794355628831
sk__Bacteria;k__;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae,0.0005324505355810386
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.0005322706526258355
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Candidatus_Midichloriaceae,0.0005315371523754285
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Litoricolaceae,0.0005290019414316141
sk__Eukaryota;k__Metazoa;p__Chordata;c__Thaliacea;o__Doliolida;f__Doliolidae;g__Doliolum;s__Doliolum_nationalis,0.0005285447853070424
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Alcyonacea;f__Ellisellidae,0.0005284334976176489
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales,0.0005280455720200256
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Candidatus_Megaira,0.0005253134772607419
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Candidatus_Tenderia,0.0005250886582124392
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae,0.0005249374520899972
sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Hydrozoa;o__Leptothecata;f__Aequoreidae;g__Rhacostoma;s__Rhacostoma_atlanticum,0.0005229702263739865
sk__Eukaryota;k__Metazoa;p__Ctenophora,0.0005218114231305333
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythrobacter,0.0005213453742243828
sk__Bacteria;k__;p__Candidatus_Woesebacteria,0.0005191001096420454
sk__Eukaryota;k__;p__;c__Dinophyceae;o__Gonyaulacales,0.0005179530164513488
sk__Eukaryota;k__Metazoa;p__Hemichordata;c__Enteropneusta;o__;f__Spengelidae,0.0005166454803483785
sk__Eukaryota;k__;p__;c__Spirotrichea;o__Tintinnida;f__Tintinnidae;g__Amphorellopsis,0.0005164117805190496
