#SampleID	DRR261220	DRR261230	DRR261240	DRR261250	DRR261270	DRR261290	DRR261300	DRR261310	DRR261320	DRR261330	DRR261350	DRR261221	DRR261231	DRR261241	DRR261291	DRR261341	DRR261351	DRR261361	DRR261381	DRR261222	DRR261242	DRR261252	DRR261262	DRR261282	DRR261292	DRR261302	DRR261322	DRR261332	DRR261342	DRR261352	DRR261372	DRR261382	DRR261223	DRR261233	DRR261243	DRR261253	DRR261263	DRR261273	DRR261303	DRR261323	DRR261353	DRR261383	DRR261244	DRR261254	DRR261264	DRR261274	DRR261294	DRR261304	DRR261314	DRR261344	DRR261374	DRR261215	DRR261235	DRR261245	DRR261255	DRR261265	DRR261275	DRR261285	DRR261315	DRR261335	DRR261345	DRR261375	DRR261385	DRR261216	DRR261226	DRR261246	DRR261256	DRR261266	DRR261276	DRR261286	DRR261296	DRR261316	DRR261326	DRR261336	DRR261346	DRR261366	DRR261386	DRR261217	DRR261227	DRR261237	DRR261247	DRR261257	DRR261287	DRR261317	DRR261337	DRR261347	DRR261357	DRR261367	DRR261218	DRR261228	DRR261238	DRR261248	DRR261258	DRR261268	DRR261278	DRR261288	DRR261298	DRR261308	DRR261318	DRR261328	DRR261338	DRR261348	DRR261368	DRR261378	DRR261388	DRR261229	DRR261249	DRR261259	DRR261279	DRR261289	DRR261299	DRR261309	DRR261329	DRR261339
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0	0	20	0	1	1	0	1	3	0	0	39	0	14	0	0	0	0	0	0	0	0	28	0	2	0	4	0	0	0	0	89	1	0	0	1	2	0	0	49	0	0	2	1	0	41	0	0	11	0	0	81	0	0	0	18	3	0	0	0	0	0	0	17	0	0	2	8	0	4	1	3	0	0	0	0	0	4	0	0	8	0	0	0	2	0	0	0	13	0	13	2	0	0	1	0	3	25	1	11	2	0	0	0	0	1	1	4	0	6	4	0	0	53
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	73
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas_sp._X7(2010)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria	3	0	38	0	0	0	0	1	0	0	0	54	0	28	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	9	0	0	3	2	3	4	0	1	2	0	1	0	220	0	0	0	0	4	111	1	0	1	33	51	1	0	1	0	0	0	15	3	0	0	0	6	0	3	1	0	0	0	0	0	1	0	1	10	1	0	0	0	14	0	0	16	0	9	1	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	13	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	0	1	0	2	0	12	0	0	0	0	2	0	0	0	0	0	11	1	0	0	0	2	0	0	0	0	0	4	0	0	3	0	3	3	1	0	0	0	4	0	1	1	0	0	0	0	2	1	0	0	2	1	0	1	0	0	0	0	0	14	0	8	0	3	0	0	0	0	1	3	0	0	1	8	0	5	5	0	1	0	0	0	0	0	0	1	8	0	0	0	0	0	1	0	2	2	2	0	0	6	0	2	1	1	0	0	1	0	0	0	1	0	1	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Sphaerotilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0	0	0	0	2	0	3	0	0	0	2	0	0	0	2	2	0	0	0	3	0	0	0	6	0	0	1	14	0	0	0	0	0	0	8	0	0	1	7	0	4	7	0	0	3	0	0	0	0	3	10	0	0	2	0	0	0	2	3	28	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	3	0	0	1	5	0	0	3	0	0	4	0	0	0	0	1	0	21	0	0	0	0	0	1	0	0	0	9	2
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia_sp._K4410.MGS-135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia	0	0	266	0	690	0	219	0	0	0	343	0	13	1	298	107	0	0	0	208	0	250	0	160	0	0	1	962	0	0	0	0	0	0	668	0	0	175	2237	0	273	576	0	0	311	0	273	0	0	276	1313	0	0	0	85	0	0	256	570	2626	0	0	0	57	0	317	0	0	473	0	0	0	0	0	0	0	1800	0	0	103	0	0	0	0	0	475	1	0	0	281	0	0	194	0	0	549	0	0	691	0	36	1	1693	0	0	0	125	0	136	0	0	157	652	115
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;s__Ralstonia_sp._W1.09-238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Candidatus_Symbiobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas	0	0	0	0	0	0	5	0	0	0	8	0	2	0	70	7	0	0	0	10	0	4	0	2	0	0	0	13	0	0	0	0	0	0	0	0	0	53	4	0	117	145	0	0	1	0	8	0	0	13	45	0	0	0	9	0	0	0	0	57	0	0	0	0	0	9	0	0	17	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	15	0	51	0	0	0	21	0	10	0	0	5	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnohabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ottowia	0	0	0	0	0	0	3	0	0	0	6	0	1	0	25	1	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3	1	0	46	35	0	0	2	0	1	0	0	4	20	0	0	0	3	0	0	0	0	17	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	9	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pelomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rhodoferax	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0	0	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	83	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae	0	0	0	0	0	32	0	0	1	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	1	0	9	0	0	1	0	0	4	0	0	0	0	13	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella	0	0	1	0	3	6	0	3	48	0	0	0	0	0	0	0	2	0	178	0	67	0	0	0	0	366	0	0	0	0	2904	0	0	1	0	0	23	0	0	8	0	0	0	3	0	0	0	0	10	0	0	81	0	525	0	0	0	1	0	0	0	10	2	0	0	0	0	24	0	2	3	0	11	0	0	0	0	0	68	0	0	1	0	2	0	0	488	0	0	0	0	3	0	0	0	0	1	53	0	4	0	0	0	77	0	0	0	0	0	0	17	0	0	29
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella_secunda	0	0	0	0	0	0	0	0	27	0	0	13	0	0	0	0	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1400	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1923	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	0	40	0	0	0	1360	0	0	55	0	0	31	0	0	0	0	1076	0	0	0	186	0	0	1	0	0	0	0	0	0	0	0	0	558	0	0	155	0	1	86	0	0	0	36	0	0	0	0	51	0	0	65	0	0	0	0	654	0	0	0	4	1	0	0	0	0	0	13	0	0	203	0	236	264	0	0	0	0	374	0	0	1289	0	0	0	0	464	0	0	0	0	33	0	65	1539	0	0	208	0	0	0	506	0	0	0	0	0	1	0	0	764	0	0	31
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_parvirubra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_sp._Marseille-P3161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella_wadsworthensis	0	59	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	1	0	0	0	0	598	0	0	1	55	1	0	0	0	0	0	77	1	0	0	0	292	1718	0	0	0	0	0	0	0	0	0	0	0	0	1756	0	0	0	0	0	0	169	156	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	159	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0	0	0	0	3	0	2	0	0	0	5	0	2	0	2	3	0	0	0	2	0	3	0	8	0	0	0	11	0	0	0	0	0	0	3	0	0	5	0	0	15	23	0	0	2	0	11	0	0	2	16	0	0	0	2	0	0	4	1	16	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	7	0	0	6	0	0	0	0	0	5	0	0	0	10	0	0	2	0	0	1	0	0	0	0	0	0	4	0	0	0	3	0	7	0	0	1	13	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	0	0	0	0	7	0	28	0	0	0	22	0	9	0	6	10	0	0	0	29	0	7	0	16	0	0	0	25	0	1	0	0	0	2	5	0	0	9	10	0	31	37	0	0	13	0	39	0	0	9	36	0	0	0	9	0	0	3	3	22	0	0	0	0	0	4	0	0	9	0	0	0	0	0	0	0	32	0	0	7	0	0	0	0	0	13	0	0	0	23	0	0	9	0	0	7	0	0	5	0	19	180	27	0	0	0	82	0	13	0	0	2	10	2
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Alysiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Eikenella	0	0	3	0	1	0	20	0	0	0	5	0	4	0	38	4	0	0	0	1	0	10	0	2	0	0	0	10	0	0	0	0	0	0	5	0	0	25	6	0	41	112	0	0	5	0	25	0	0	18	20	0	0	0	3	0	0	10	0	16	0	0	0	7	0	15	0	0	2	0	0	0	0	0	0	0	20	0	0	3	0	0	0	0	0	11	0	0	0	8	0	0	0	0	0	9	0	0	2	0	9	0	7	0	0	0	9	0	3	0	0	5	16	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Eikenella;s__Eikenella_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Kingella	0	0	29	0	61	0	19	0	0	0	54	0	7	0	253	17	0	0	0	14	0	3	0	53	0	0	0	29	0	0	0	0	0	0	15	0	0	44	61	0	40	93	0	0	36	0	133	0	0	165	106	0	0	0	26	0	0	43	25	121	0	0	0	85	0	82	0	0	3	0	0	0	0	0	0	0	114	0	0	21	0	0	0	0	0	115	0	0	0	14	0	0	17	0	0	40	0	1	20	0	53	0	29	0	0	0	32	0	39	0	0	19	106	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0	0	1047	0	1856	0	2859	0	0	2	2559	0	544	0	1841	1568	0	0	0	1642	0	1559	0	5410	1	0	0	3138	0	0	0	0	0	1	1158	0	0	3484	1269	0	4975	5672	0	0	1246	0	4028	0	0	285	5786	0	0	1	872	0	0	1405	956	3255	0	1	0	104	0	273	0	0	1528	0	0	1	0	0	0	0	3681	0	0	2663	0	0	0	0	0	1377	1	0	0	2235	0	0	1346	0	0	1562	6	0	3143	0	806	0	2929	0	0	0	1270	0	3058	0	0	832	1652	5133
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__Neisseria_macacae	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Simonsiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
